Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,358.0,358.1300048828125,347.3599853515625,351.489990234375,348.8316955566406,4638400
2021-01-05,348.79998779296875,353.0,345.44000244140625,347.4200134277344,344.79254150390625,2990700
2021-01-06,350.4200134277344,354.0299987792969,344.55999755859375,347.54998779296875,344.9215393066406,3966800
2021-01-07,348.95001220703125,352.3699951171875,348.3800048828125,349.8599853515625,347.6541442871094,3100200
2021-01-08,351.3599853515625,354.9800109863281,349.489990234375,353.8500061035156,351.6190185546875,3371500
2021-01-11,352.1099853515625,353.4200134277344,347.7900085449219,348.20001220703125,346.0046691894531,2403000
2021-01-12,347.0799865722656,348.0,336.0299987792969,342.9200134277344,340.7579650878906,4858100
2021-01-13,349.6099853515625,349.760009765625,344.2300109863281,346.3299865722656,344.1464538574219,4125700
2021-01-14,348.69000244140625,349.5799865722656,326.69000244140625,326.92999267578125,324.8687438964844,8712200
2021-01-15,327.5400085449219,329.69000244140625,321.8800048828125,323.260009765625,321.2219543457031,7911500
2021-01-19,326.989990234375,329.1300048828125,324.6600036621094,325.94000244140625,323.885009765625,4625200
2021-01-20,329.989990234375,337.92999267578125,329.1300048828125,334.9100036621094,332.7984619140625,5081000
2021-01-21,334.4100036621094,336.8599853515625,331.75,334.44000244140625,332.3314208984375,3484900
2021-01-22,330.3900146484375,335.1499938964844,328.9100036621094,328.989990234375,326.915771484375,3846600
2021-01-25,327.510009765625,329.95001220703125,317.2300109863281,329.19000244140625,327.1145324707031,6257700
2021-01-26,330.0,330.5400085449219,325.82000732421875,327.70001220703125,325.6339111328125,3503100
2021-01-27,320.3599853515625,323.0,313.1199951171875,315.489990234375,313.5008544921875,7449400
2021-01-28,327.0899963378906,329.0,321.9800109863281,324.2799987792969,322.2354431152344,6906400
2021-01-29,323.79998779296875,325.67999267578125,312.3800048828125,316.2900085449219,314.2958679199219,7627200
2021-02-01,320.9100036621094,323.5199890136719,317.5799865722656,321.55999755859375,319.5326232910156,4930700
2021-02-02,323.45001220703125,336.1600036621094,323.45001220703125,334.3699951171875,332.2618713378906,5686000
2021-02-03,333.8399963378906,336.0,331.07000732421875,332.82000732421875,330.7216491699219,4036800
2021-02-04,335.3699951171875,343.25,335.05999755859375,340.8299865722656,338.6811218261719,4537500
2021-02-05,342.5199890136719,344.3299865722656,337.3900146484375,338.75,336.6142272949219,2964800
2021-02-08,340.0,341.489990234375,335.5299987792969,337.0299987792969,334.90509033203125,2652800
2021-02-09,335.95001220703125,336.2200012207031,330.0,333.44000244140625,331.3377380371094,2993300
2021-02-10,335.0,335.4700012207031,332.25,334.2099914550781,332.10284423828125,4246300
2021-02-11,345.5,349.5899963378906,340.25,342.8699951171875,340.708251953125,5110800
2021-02-12,341.3299865722656,343.1199951171875,336.70001220703125,341.0,338.8500671386719,3025100
2021-02-16,343.20001220703125,344.0,338.07000732421875,341.2099914550781,339.0587158203125,2916900
2021-02-17,339.0400085449219,340.3800048828125,335.8399963378906,337.3299865722656,335.20318603515625,2267000
2021-02-18,334.489990234375,339.95001220703125,332.8399963378906,338.4599914550781,336.3260498046875,2393700
2021-02-19,338.44000244140625,339.0,331.0,333.1700134277344,331.06939697265625,4095800
2021-02-22,330.0,344.1199951171875,328.7699890136719,340.6600036621094,338.5121765136719,4940300
2021-02-23,340.6499938964844,354.2799987792969,338.4100036621094,350.4200134277344,348.2106628417969,6326600
2021-02-24,352.8699951171875,368.7900085449219,350.57000732421875,367.32000732421875,365.0041198730469,7467400
2021-02-25,364.55999755859375,367.32000732421875,352.2099914550781,354.57000732421875,352.3345031738281,5207500
2021-02-26,357.0799865722656,359.3900146484375,347.1199951171875,353.8500061035156,351.6190185546875,4868500
2021-03-01,360.67999267578125,366.45001220703125,359.17999267578125,362.8999938964844,360.61199951171875,4382900
2021-03-02,362.0,366.6099853515625,359.3399963378906,362.82000732421875,360.532470703125,3559200
2021-03-03,360.0,365.42999267578125,355.45001220703125,360.25,357.9786682128906,3692300
2021-03-04,360.1000061035156,361.6300048828125,344.67999267578125,349.5,347.29644775390625,4572000
2021-03-05,354.9200134277344,361.7900085449219,346.4200134277344,360.8800048828125,358.6047058105469,4643200
2021-03-08,362.3999938964844,382.4599914550781,361.7900085449219,371.3299865722656,368.9888000488281,7213300
2021-03-09,375.0,387.32000732421875,372.7200012207031,376.5199890136719,374.1460876464844,5832800
2021-03-10,376.6000061035156,384.0,373.0,381.70001220703125,379.29345703125,4509500
2021-03-11,385.5,389.5,382.6000061035156,384.3800048828125,381.95654296875,3729700
2021-03-12,381.1400146484375,383.92999267578125,379.239990234375,382.7099914550781,380.29705810546875,2467500
2021-03-15,383.30999755859375,387.8599853515625,378.6400146484375,381.760009765625,379.35308837890625,4216200
2021-03-16,382.70001220703125,385.2799987792969,378.69000244140625,382.3800048828125,379.96917724609375,3445100
2021-03-17,381.8500061035156,385.1000061035156,375.8699951171875,378.67999267578125,376.2925109863281,3240900
2021-03-18,375.0299987792969,375.4800109863281,365.0400085449219,367.0,364.6861267089844,7205200
